Date,Open,High,Low,Close,Volume
2022-02-18 03:00:00,23.1421,23.4334,23.0009,23.098,26904300
2022-02-21 03:00:00,23.1509,23.1951,22.2683,22.5331,22419500
2022-02-22 03:00:00,22.7273,23.0715,22.4978,22.7273,30290000
2022-02-23 03:00:00,22.7449,23.0185,22.3566,22.4095,22512000
2022-02-24 03:00:00,21.8447,22.1801,21.4828,22.03,44033200
2022-02-25 03:00:00,21.9506,22.5066,21.8976,22.4801,38897100
2022-03-02 03:00:00,22.2154,22.4272,21.9859,22.0918,32470700
2022-03-03 03:00:00,22.1006,22.8155,21.8005,22.1094,44542900
2022-03-04 03:00:00,22.1271,22.1801,21.4298,21.7741,30335300
2022-03-07 03:00:00,21.421,21.5799,21.2004,21.3063,52861500
2022-03-08 03:00:00,21.3857,21.5887,20.9974,21.1033,43482500
2022-03-09 03:00:00,21.3681,22.3389,21.3239,22.1536,51596800
2022-03-10 03:00:00,21.8358,22.1712,21.6064,22.1712,29614400
2022-03-11 03:00:00,22.2683,22.5861,21.8711,21.9241,42938400
2022-03-14 03:00:00,22.083,22.5419,22.0741,22.233,32010100
2022-03-15 03:00:00,22.1624,22.4537,21.8005,22.1536,36823300
2022-03-16 03:00:00,22.3742,22.6478,22.1889,22.5861,40371600
2022-03-17 03:00:00,22.6302,23.1156,22.4713,23.0803,43343500
2022-03-18 03:00:00,23.0274,23.4775,23.0097,23.248,66052500
2022-03-21 03:00:00,23.3363,23.91,23.2657,23.8217,35962600
2022-03-22 03:00:00,24.0071,24.2983,23.9188,24.1483,36841300
2022-03-23 03:00:00,24.1748,24.3954,23.9806,24.0424,27002700
2022-03-24 03:00:00,24.1218,24.4748,24.0335,24.2012,47516300
2022-03-25 03:00:00,24.2895,24.2895,23.9453,24.2454,32076700
2022-03-28 03:00:00,24.3072,24.4572,23.9365,24.2277,21545700
2022-03-29 03:00:00,24.4572,24.7838,24.1748,24.5102,29866600
2022-03-30 03:00:00,24.5719,24.6778,24.2895,24.5631,32984400
2022-03-31 03:00:00,24.6072,24.7132,24.0865,24.2542,40900900
2022-04-01 03:00:00,24.4484,24.6072,24.1218,24.3072,40154500
2022-04-04 03:00:00,24.2277,24.2807,23.8482,24.0865,25127700
2022-04-05 03:00:00,24.0335,24.0688,23.4951,23.6011,36756100
2022-04-06 03:00:00,23.451,23.7511,23.3539,23.5922,33712300
2022-04-07 03:00:00,23.3981,23.6187,23.3098,23.5746,23594000
2022-04-08 03:00:00,23.4422,23.7423,23.3098,23.5304,26169900
2022-04-11 03:00:00,23.4775,23.5922,23.3363,23.4422,27257100
2022-04-12 03:00:00,23.654,23.7423,22.9568,23.0274,29830700
2022-04-13 03:00:00,23.1951,23.4245,22.9214,23.0891,33866300
2022-04-14 03:00:00,23.0097,23.3628,22.9568,23.2392,23626400
2022-04-18 03:00:00,23.1598,23.4422,23.1333,23.3716,21008600
2022-04-19 03:00:00,23.4069,23.4863,22.7273,22.9568,34452800
2022-04-20 03:00:00,22.9656,23.1686,22.8244,23.1068,25141300
2022-04-22 03:00:00,22.8597,22.9656,22.4713,22.6567,30691800
2022-04-25 03:00:00,22.5066,22.639,22.1447,22.5684,37319000
2022-04-26 03:00:00,22.2948,22.5066,21.7564,21.8005,42222700
2022-04-27 03:00:00,22.0565,22.1536,21.5357,21.624,24438200
2022-04-28 03:00:00,21.6328,21.7034,21.2357,21.4475,36337300
2022-04-29 03:00:00,21.5887,22.0212,21.068,21.068,44972900
2022-05-02 03:00:00,21.068,21.2533,20.6884,20.962,39307400
2022-05-03 03:00:00,21.0062,21.3239,20.9003,21.068,26213300
2022-05-04 03:00:00,20.9709,21.0415,20.6531,21.0415,47436400
2022-05-05 03:00:00,20.8208,20.8208,20.2118,20.556,40419500
2022-05-06 03:00:00,20.5472,21.3769,20.5384,20.9974,60450700
2022-05-09 03:00:00,20.9532,21.0944,20.3089,20.6973,56329300
2022-05-10 03:00:00,20.8208,20.9532,20.4501,20.5913,35596800
2022-05-11 03:00:00,20.6355,21.3769,20.6267,21.2798,56707700
2022-05-12 03:00:00,21.1209,21.7741,21.1209,21.6152,54505100
2022-05-13 03:00:00,21.7917,21.9947,21.624,21.8711,26232500
2022-05-16 03:00:00,21.9329,22.3389,21.7299,22.1006,27307700
2022-05-17 03:00:00,22.3831,22.6125,22.2507,22.2948,27319700
2022-05-18 03:00:00,22.2242,22.3919,21.9241,21.9771,38034400
2022-05-19 03:00:00,21.9947,22.1801,21.7917,21.9064,22627000
2022-05-20 03:00:00,22.1447,22.2683,21.9329,22.1801,38791500
2022-05-23 03:00:00,22.3213,22.9479,22.3124,22.7538,38506300
2022-05-24 03:00:00,22.6655,23.2127,22.5508,23.098,39253600
2022-05-25 03:00:00,22.9921,23.0627,22.6478,22.6831,29016900
2022-05-26 03:00:00,22.7096,23.098,22.7008,22.9656,35188200
2022-05-27 03:00:00,23.0009,23.3186,22.8332,23.0891,24250300
2022-05-30 03:00:00,23.1862,23.3363,22.8773,22.8773,17951900
2022-05-31 03:00:00,23.1244,23.301,22.9656,23.0891,66207900
2022-06-01 03:00:00,23.2039,23.2304,22.7538,22.7538,28494800
2022-06-02 03:00:00,22.9656,23.0185,22.4978,22.8508,17934600
2022-06-03 03:00:00,22.7273,22.9126,22.5772,22.639,19988900
2022-06-06 03:00:00,22.8155,22.9303,22.5596,22.5596,13328000
2022-06-07 03:00:00,22.4801,22.6743,22.3919,22.5596,21003200
2022-06-08 03:00:00,22.4625,22.5772,22.0035,22.1271,29201700
2022-06-09 03:00:00,22.1183,22.1712,21.6417,21.7476,38322400
2022-06-10 03:00:00,21.6593,21.6593,21.0591,21.271,35480100
2022-06-13 03:00:00,21.1827,21.2974,20.6796,21.015,33544200
2022-06-14 03:00:00,21.0238,21.1297,20.7061,20.8738,19980200
2022-06-15 03:00:00,21.1121,21.3151,20.8385,20.962,42575800
2022-06-17 03:00:00,20.6002,20.812,20.2295,20.6973,45458600
2022-06-20 03:00:00,20.812,21.6328,20.812,21.5975,44489700
2022-06-21 03:00:00,21.677,21.7564,21.2621,21.3681,33166000
2022-06-22 03:00:00,21.421,21.4651,21.0238,21.2092,36820800
2022-06-23 03:00:00,21.2357,21.2974,20.6178,20.7237,27097300
2022-06-24 03:00:00,20.9091,20.9444,20.5649,20.6884,26543500
2022-06-27 03:00:00,20.7679,20.8914,20.6796,20.812,23202900
2022-06-28 03:00:00,20.9444,21.0415,20.3177,20.5825,34760000
2022-06-29 03:00:00,20.7149,20.9003,20.3001,20.3707,30692300
2022-06-30 03:00:00,20.1412,20.1942,19.8853,20.0088,36506900
2022-07-01 03:00:00,19.6999,20.2736,19.6293,20.1677,34834600
2022-07-04 03:00:00,20.0088,20.1236,19.8676,19.9735,8754100
2022-07-05 03:00:00,19.8588,20.1147,19.6028,20.1147,28623500
2022-07-06 03:00:00,19.9559,20.1853,19.7264,19.9294,28122900
2022-07-07 03:00:00,20.1147,20.3442,20.053,20.2118,40402500
2022-07-08 03:00:00,20.5031,20.5296,20.1059,20.2207,22090600
2022-07-11 03:00:00,19.9382,20.0441,19.7087,19.8941,16545500
2022-07-12 03:00:00,19.8853,20.0441,19.5146,19.85,19713600
2022-07-13 03:00:00,19.7529,20.0706,19.6734,19.7705,33899300
2022-07-14 03:00:00,19.6117,19.6823,19.0997,19.5499,48379200
2022-07-15 03:00:00,19.594,20.0353,19.4351,19.9029,31122300
2022-07-18 03:00:00,20.0177,20.3001,19.8411,20.1677,20592400
2022-07-19 03:00:00,20.15,20.9797,20.15,20.8473,34974100
2022-07-20 03:00:00,20.7414,20.8826,20.5119,20.5825,29642300
2022-07-21 03:00:00,20.5472,20.8561,20.256,20.7502,21671100
2022-07-22 03:00:00,20.8297,20.9179,20.3795,20.5296,22584600
2022-07-25 03:00:00,20.6531,20.9709,20.4678,20.8297,32174800
2022-07-26 03:00:00,20.8561,21.0944,20.5825,20.7149,21699100
2022-07-27 03:00:00,20.8473,21.0062,20.6531,20.7855,24062500
2022-07-28 03:00:00,20.7855,20.9444,20.556,20.9179,23629900
2022-07-29 03:00:00,20.9532,21.165,20.7149,20.8473,29583800
2022-08-01 03:00:00,21.0503,21.0503,20.5119,20.7149,25039300
2022-08-02 03:00:00,20.8561,21.0415,20.6355,20.9356,21401200
2022-08-03 03:00:00,20.9179,21.1297,20.7767,21.0856,20046500
2022-08-04 03:00:00,21.2268,21.6858,21.1562,21.5975,33908800
2022-08-05 03:00:00,21.6152,22.1801,21.3857,22.0035,56500800
2022-08-08 03:00:00,22.1359,22.3213,21.8711,22.2771,40938100
2022-08-09 03:00:00,22.9832,23.1951,22.3213,22.8597,103830600
2022-08-10 03:00:00,23.0891,23.3892,22.8597,23.2833,48570000
2022-08-11 03:00:00,23.504,23.6364,23.2392,23.3186,40492400
2022-08-12 03:00:00,23.4687,23.6452,23.2745,23.6011,38089200
2022-08-15 03:00:00,23.248,23.9276,23.248,23.8041,36567300
2022-08-16 03:00:00,23.7776,24.1395,23.504,24.0424,25689300
2022-08-17 03:00:00,23.9011,24.2542,23.8305,24.1395,25236800
2022-08-18 03:00:00,24.1659,24.2895,23.9276,24.0688,32701700
2022-08-19 03:00:00,23.654,23.7423,23.2745,23.5128,23072400
2022-08-22 03:00:00,23.301,23.3363,23.0185,23.248,22057800
2022-08-23 03:00:00,23.2568,23.4334,23.1951,23.3098,14726400
2022-08-24 03:00:00,23.2568,23.5216,23.2568,23.4069,20211000
2022-08-25 03:00:00,23.4863,23.7158,23.4157,23.6981,27574800
2022-08-26 03:00:00,23.7423,23.9541,23.4422,23.5569,25106400
2022-08-29 03:00:00,23.4245,23.6364,23.2304,23.4775,18774300
2022-08-30 03:00:00,23.5746,23.7423,23.2921,23.3716,30392100
2022-08-31 03:00:00,23.5304,23.5304,22.7802,22.7802,49870100
2022-09-01 03:00:00,23.0009,23.1333,22.5419,23.1156,48533300
2022-09-02 03:00:00,23.2568,23.6187,23.2392,23.4334,46714900
2022-09-05 03:00:00,23.5128,24.0335,23.4775,23.8129,24748200
2022-09-06 03:00:00,23.5658,23.8482,23.4334,23.5922,53122400
2022-09-08 03:00:00,23.7423,23.8305,23.3804,23.4245,28446400
2022-09-09 03:00:00,23.5658,23.8658,23.4951,23.6099,24457700
2022-09-12 03:00:00,23.8305,24.113,23.7158,23.8923,26737400
2022-09-13 03:00:00,23.7246,23.9806,23.5658,23.654,32491400
2022-09-14 03:00:00,23.6011,23.7335,23.3628,23.5658,28981600
2022-09-15 03:00:00,23.504,23.9276,23.4863,23.6275,21983800
2022-09-16 03:00:00,23.4775,23.7158,23.3539,23.5481,43782100
2022-09-19 03:00:00,23.4863,24.5366,23.4598,24.4307,41063200
2022-09-20 03:00:00,24.5543,25.2957,24.5102,25.2427,62939000
2022-09-21 03:00:00,25.2427,25.3133,24.872,24.9779,48098500
2022-09-22 03:00:00,25.2339,25.5958,24.9868,25.481,43580500
2022-09-23 03:00:00,25.0662,25.1986,24.6955,24.9779,34272200
2022-09-26 03:00:00,24.8279,24.872,24.3689,24.5278,30965500
2022-09-27 03:00:00,24.6955,24.7043,24.1748,24.2983,38743700
2022-09-28 03:00:00,24.3425,24.7132,24.1041,24.2895,41958700
2022-09-29 03:00:00,24.2365,24.8102,24.1483,24.6514,51945000
2022-09-30 03:00:00,24.5455,24.8367,24.4572,24.7661,33849100
2022-10-03 03:00:00,25.4104,26.2842,25.1545,26.2577,71343104
2022-10-04 03:00:00,26.4519,26.6637,25.9488,26.3019,43779200
2022-10-05 03:00:00,26.3636,26.549,26.1783,26.3019,30340200
2022-10-06 03:00:00,26.3901,26.4254,25.7193,25.8252,48860300
2022-10-07 03:00:00,25.7723,25.8782,25.2869,25.8782,56055700
2022-10-10 03:00:00,26.0194,26.0724,25.4104,25.6046,48372400
2022-10-11 03:00:00,25.5075,25.7282,25.3486,25.4281,32203000
2022-10-13 03:00:00,25.1545,25.5693,25.0221,25.278,37182200
2022-10-14 03:00:00,25.3751,25.7458,25.1192,25.2869,40153900
2022-10-17 03:00:00,25.5428,25.684,25.331,25.4899,20382900
2022-10-18 03:00:00,25.8605,26.1165,25.6399,26.1165,46201600
2022-10-19 03:00:00,26.09,26.2665,25.8694,26.1253,28369700
2022-10-20 03:00:00,26.3019,26.699,26.143,26.5313,68491200
2022-10-21 03:00:00,26.4166,27.6081,26.3195,27.4139,49256900
2022-10-24 03:00:00,27.1933,27.2639,25.9841,26.1695,50976400
2022-10-25 03:00:00,26.1695,26.2754,25.9576,25.9576,26049300
2022-10-26 03:00:00,25.5958,25.887,25.3133,25.4016,48619400
2022-10-27 03:00:00,25.6929,26.1518,25.5163,25.8694,39594200
2022-10-28 03:00:00,25.7811,26.1695,25.684,26.0724,28616800
2022-10-31 03:00:00,25.5958,26.9815,25.5516,26.8314,83759400
2022-11-01 03:00:00,27.361,27.6169,26.549,26.8844,41916800
2022-11-03 03:00:00,26.4784,26.7785,26.0282,26.6902,32523700
2022-11-04 03:00:00,27.0874,27.2992,26.699,26.7873,31342500
2022-11-07 03:00:00,26.5402,26.7608,25.9488,26.1783,46492800
2022-11-08 03:00:00,25.9929,26.1783,25.7723,26.0989,27943300
2022-11-09 03:00:00,25.2957,25.6575,24.5808,24.8455,129923504
2022-11-10 03:00:00,24.1483,24.669,23.7952,24.3778,87471800
2022-11-11 03:00:00,24.7132,24.8897,23.4863,23.5922,98303200
2022-11-14 03:00:00,23.8747,24.0953,23.301,23.5216,52205500
2022-11-16 03:00:00,23.5216,23.5569,22.9568,23.1862,44766100
2022-11-17 03:00:00,22.8597,23.3363,22.7714,23.3275,68496800
2022-11-18 03:00:00,23.5569,23.9629,23.2921,23.5128,49451800
2022-11-21 03:00:00,23.8305,23.9541,23.2657,23.5834,38823200
2022-11-22 03:00:00,23.654,23.7864,23.0274,23.1951,56519200
2022-11-23 03:00:00,23.0274,23.1421,22.8155,22.9568,49080300
2022-11-24 03:00:00,23.1244,23.9541,23.045,23.7776,27234100
2022-11-25 03:00:00,23.6364,23.6717,22.8508,22.9391,40676200
2022-11-28 03:00:00,23.0362,23.1333,22.4978,22.5243,40454600
2022-11-29 03:00:00,22.5419,23.045,21.9947,22.7184,68083200
2022-11-30 03:00:00,22.7714,22.9832,22.4448,22.9479,52971900
2022-12-01 03:00:00,22.6037,23.0362,22.5861,22.9303,44246200
2022-12-02 03:00:00,23.0097,23.5216,22.5772,23.2392,55744500
2022-12-05 03:00:00,23.0715,23.0715,22.4537,22.5596,33031300
2022-12-06 03:00:00,22.7008,23.0803,22.5596,23.0803,47223700
2022-12-07 03:00:00,23.1421,23.2392,22.8508,22.9126,22275700
2022-12-08 03:00:00,22.7714,22.8155,21.9771,22.1094,61550000
2022-12-09 03:00:00,21.7829,21.9064,21.4122,21.474,19871200
2022-12-12 03:00:00,21.4651,21.624,20.9091,21.271,89538200
2022-12-13 03:00:00,21.4034,21.4828,20.406,20.4678,56097000
2022-12-14 03:00:00,20.2207,20.8032,19.9647,20.556,67871200
2022-12-15 03:00:00,20.3354,21.1121,20.1677,20.6708,49336900
2022-12-16 03:00:00,20.759,21.0503,20.6443,20.9003,57435800
2022-12-19 03:00:00,20.9974,21.6064,20.8738,21.5269,48477100
2022-12-20 03:00:00,21.5269,22.233,21.4387,21.7564,39397100
2022-12-21 03:00:00,21.8358,22.0653,21.5622,21.8447,61655500
2022-12-22 03:00:00,21.88,22.1536,21.5975,21.8888,22334800
2022-12-23 03:00:00,22.0918,22.5243,21.9506,22.233,25327300
2022-12-26 03:00:00,22.0212,22.2242,21.6681,21.7917,15730800
2022-12-27 03:00:00,21.7652,21.827,21.421,21.6681,17203600
2022-12-28 03:00:00,21.8447,22.2418,21.6417,22.1094,22696400
2022-12-29 03:00:00,22.2771,22.489,22.03,22.0653,24799700
2023-01-02 03:00:00,21.5622,21.6505,21.218,21.6152,23340700
2023-01-03 03:00:00,21.6152,21.7564,21.0327,21.165,29873800
2023-01-04 03:00:00,21.2357,21.6417,21.0768,21.2268,29881500
2023-01-05 03:00:00,21.271,21.9859,21.2004,21.8888,36322800
2023-01-06 03:00:00,22.0035,22.3389,21.8888,22.2683,37628200
2023-01-09 03:00:00,22.0653,22.6478,21.9682,22.4272,25669400
2023-01-10 03:00:00,22.1801,22.9479,21.9947,22.8597,31389400
2023-01-11 03:00:00,22.842,23.3716,22.7361,23.2568,34195600
2023-01-12 03:00:00,22.5066,23.2215,22.4184,22.9303,51025400
2023-01-13 03:00:00,22.6037,22.8508,22.1889,22.8155,20763800
2023-01-16 03:00:00,22.7273,22.8155,22.3213,22.5684,24481400
2023-01-17 03:00:00,22.6478,23.0803,22.4978,23.0362,32299700
2023-01-18 03:00:00,23.2745,23.5128,23.1244,23.451,39724600
2023-01-19 03:00:00,23.1509,23.5304,22.9832,23.451,35493000
2023-01-20 03:00:00,23.5304,23.5481,22.9744,23.0362,33539000
2023-01-23 03:00:00,22.9832,23.098,22.2418,22.3301,45898100
2023-01-24 03:00:00,22.4978,22.9744,22.3654,22.5331,30342700
2023-01-25 03:00:00,22.5331,22.7273,22.083,22.6125,38490200
2023-01-26 03:00:00,22.639,22.7184,22.2771,22.4801,29887200
2023-01-27 03:00:00,22.4272,22.4713,21.9064,22.0035,30331300
2023-01-30 03:00:00,22.0565,22.1183,21.6505,22.0124,35228000
2023-01-31 03:00:00,22.1624,22.5861,22.1447,22.3566,29062700
2023-02-01 03:00:00,22.233,22.5066,21.8711,22.0477,28111400
2023-02-02 03:00:00,21.8888,22.9214,21.8005,22.2507,46319700
2023-02-03 03:00:00,21.9771,22.3831,21.9153,22.1712,36659600
2023-02-06 03:00:00,22.2771,22.2771,21.8182,22.1801,28120300
2023-02-07 03:00:00,22.2418,22.3124,21.4122,21.6681,30492100
2023-02-08 03:00:00,22.4625,23.4863,22.3478,23.4598,106221600
2023-02-09 03:00:00,23.5216,23.7158,22.7626,22.8773,36060500
2023-02-10 03:00:00,22.7008,22.9303,22.5154,22.7714,52164200
2023-02-13 03:00:00,22.7538,23.6805,22.7538,23.5746,43834000
2023-02-14 03:00:00,23.6099,23.7246,23.2215,23.2833,34987600
2023-02-15 03:00:00,23.1951,23.8923,23.0538,23.6275,36885900
2023-02-16 03:00:00,23.4687,23.91,23.3186,23.8041,30619700
2023-02-17 03:00:00,23.7952,23.9629,23.5658,23.7246,18823200
2023-02-22 03:00:00,23.2127,23.3981,23.1774,23.2833,18353500
2023-02-23 03:00:00,23.3098,23.8835,23.2657,23.3716,38119200
2023-02-24 03:00:00,23.1686,23.2215,22.5508,22.6567,31262100
2023-02-27 03:00:00,22.7626,22.7714,22.3124,22.3654,17739200
2023-02-28 03:00:00,22.4184,22.7979,22.2242,22.4448,26006300
2023-03-01 03:00:00,22.3478,22.3742,21.5269,22.0653,43941800
2023-03-02 03:00:00,21.9771,22.2418,21.218,21.3416,46105200
2023-03-03 03:00:00,21.4828,21.7034,21.2621,21.3681,25609300
2023-03-06 03:00:00,21.5711,22.1006,21.2798,21.8535,31041400
2023-03-07 03:00:00,21.9329,21.9594,21.4475,21.9153,28140900
2023-03-08 03:00:00,22.0565,22.3566,21.8535,22.1889,35335600
2023-03-09 03:00:00,22.0653,22.1359,21.7211,21.7652,42263900
2023-03-10 03:00:00,21.6681,21.7211,21.0856,21.2445,32874300
2023-03-13 03:00:00,20.9797,21.2445,20.7149,20.9885,33918500
2023-03-14 03:00:00,20.7944,21.1386,20.7149,20.9179,38701800
2023-03-15 03:00:00,20.6267,20.9709,20.3177,20.865,50653100
2023-03-16 03:00:00,20.8826,21.3151,20.759,21.2092,40089800
2023-03-17 03:00:00,21.0944,21.1121,20.5649,20.6002,60517100
2023-03-20 03:00:00,20.6531,21.0591,20.459,20.6531,32597400
2023-03-21 03:00:00,20.7414,21.3151,20.7414,21.0768,38574400
2023-03-22 03:00:00,21.1386,21.4034,20.9003,20.9532,36400300
2023-03-23 03:00:00,20.962,21.4034,20.203,20.4325,52801200
2023-03-24 03:00:00,20.4413,20.6708,20.0706,20.4943,30018800
2023-03-27 03:00:00,20.7414,20.9885,20.6355,20.8473,39378700
2023-03-28 03:00:00,20.865,21.1121,20.7414,20.9444,28363000
2023-03-29 03:00:00,20.962,21.2533,20.812,21.1474,22773800
2023-03-30 03:00:00,21.4651,21.8888,21.3769,21.7299,38191200
2023-03-31 03:00:00,21.8358,22.1447,21.6152,21.8358,57822100
2023-04-03 03:00:00,21.7829,21.8005,21.015,21.2092,33808300
2023-04-04 03:00:00,21.3063,21.8094,21.2886,21.6328,22875900
2023-04-05 03:00:00,21.6858,21.8976,21.3416,21.6152,31919900
2023-04-06 03:00:00,21.677,21.7741,21.3857,21.5446,21757200
2023-04-10 03:00:00,21.7476,21.8447,21.6328,21.7741,14142500
2023-04-11 03:00:00,22.2418,22.6125,22.0741,22.4801,48430300
2023-04-12 03:00:00,22.6302,22.9656,22.3919,22.6302,41827200
2023-04-13 03:00:00,22.7361,22.8685,22.4625,22.6302,35846900
2023-04-14 03:00:00,22.5508,23.0627,22.4537,22.9568,34411400
2023-04-17 03:00:00,22.9921,23.1598,22.7008,22.9126,21330100
2023-04-18 03:00:00,22.9568,23.1598,22.6655,22.895,24193800
2023-04-19 03:00:00,22.7273,22.8155,22.4978,22.5331,27392900
2023-04-20 03:00:00,22.4095,22.6655,22.2507,22.5949,21849100
2023-04-24 03:00:00,22.5861,22.7538,22.2242,22.3919,25308300
2023-04-25 03:00:00,22.2418,22.7008,22.2418,22.5949,22930500
2023-04-26 03:00:00,22.5331,22.6478,22.3301,22.3654,17033600
2023-04-27 03:00:00,22.3566,22.7714,22.3566,22.7626,20883000
2023-04-28 03:00:00,22.8861,22.8861,22.5154,22.8773,20516400
2023-05-02 03:00:00,22.7096,22.9214,21.9417,21.9771,43660400
2023-05-03 03:00:00,22.0212,22.1801,21.7829,21.9417,23404800
2023-05-04 03:00:00,22.0565,22.3124,21.6417,22.1183,39720400
2023-05-05 03:00:00,22.3742,22.9391,22.083,22.9391,43603500
2023-05-08 03:00:00,23.3451,23.451,22.7802,23.2568,52814400
2023-05-09 03:00:00,23.1951,23.6452,23.1509,23.3981,38180100
2023-05-10 03:00:00,23.3539,23.8658,23.2039,23.7423,30969900
2023-05-11 03:00:00,23.6187,24.1306,23.4863,23.9718,31683800
2023-05-12 03:00:00,23.6628,23.8747,23.5393,23.7511,17773000
2023-05-15 03:00:00,23.7864,23.9188,23.5746,23.8394,17941600
2023-05-16 03:00:00,23.857,24.113,23.6805,23.7599,26368100
2023-05-17 03:00:00,23.9188,24.2012,23.7864,23.9982,23992100
2023-05-18 03:00:00,23.9188,23.9541,23.6187,23.91,23660900
2023-05-19 03:00:00,23.7511,23.8305,23.451,23.7158,48684300
2023-05-22 03:00:00,23.7158,23.9541,23.2127,23.2657,26348700
2023-05-23 03:00:00,23.3804,23.8041,23.1774,23.451,27771700
2023-05-24 03:00:00,23.301,23.5658,23.1686,23.3186,28743700
2023-05-25 03:00:00,23.7158,24.1483,23.5481,24.0512,45505400
2023-05-26 03:00:00,24.1836,24.5013,23.6452,23.8658,29682000
2023-05-29 03:00:00,23.7952,23.8747,23.5658,23.7599,9926900
2023-05-30 03:00:00,23.9011,23.9982,23.1333,23.4245,43156800
2023-05-31 03:00:00,23.3804,23.4422,23.1244,23.2392,33918500
2023-06-01 03:00:00,23.3628,23.7511,23.2215,23.5658,25532300
2023-06-02 03:00:00,23.8305,24.0247,23.707,23.91,25128400
2023-06-05 03:00:00,23.9629,24.0777,23.6805,23.9629,24598600
2023-06-06 03:00:00,24.1218,24.2277,23.9629,24.1306,26212500
2023-06-07 03:00:00,24.2718,24.3778,23.9894,24.2012,28032100
2023-06-09 03:00:00,24.3336,24.5366,24.1218,24.5366,29274500
2023-06-12 03:00:00,24.6514,24.7485,24.2012,24.2718,29667500
2023-06-13 03:00:00,24.3954,24.6249,24.3072,24.5455,33303000
2023-06-14 03:00:00,24.6867,24.9073,24.5102,24.8808,49889400
2023-06-15 03:00:00,24.8014,25.2427,24.7838,25.2074,26763200
2023-06-16 03:00:00,25.1456,25.4545,24.9338,25.2869,41559300
2023-06-19 03:00:00,25.2251,25.684,25.1898,25.6311,16269200
2023-06-20 03:00:00,25.4281,25.4281,25.0309,25.3839,24844600
2023-06-21 03:00:00,25.3663,25.7458,25.3222,25.6311,26336300
2023-06-22 03:00:00,25.481,25.5958,25.2074,25.3839,23911700
2023-06-23 03:00:00,25.4634,25.4634,25.1368,25.3045,16590300
2023-06-26 03:00:00,25.2692,25.5428,25.0927,25.2692,13589700
2023-06-27 03:00:00,25.4016,25.4457,24.6955,24.9868,26027100
2023-06-28 03:00:00,24.9779,25.0397,24.7132,24.8455,18710300
2023-06-29 03:00:00,24.9162,25.1986,24.8985,25.1456,61962900
2023-06-30 03:00:00,25.3928,25.5252,25.0221,25.0838,27856400
2023-07-03 03:00:00,25.1898,25.6046,25.0309,25.5605,17644300
2023-07-04 03:00:00,25.481,25.6134,25.3575,25.4016,8159900
2023-07-05 03:00:00,25.3486,25.7723,25.2957,25.6222,17651100
2023-07-06 03:00:00,25.4457,25.5163,25.2427,25.2427,28309400
2023-07-07 03:00:00,25.3928,26.0018,25.2869,25.7193,27781200
2023-07-10 03:00:00,25.9223,25.9223,25.4634,25.5516,13239400
2023-07-11 03:00:00,25.4281,25.4722,24.8014,25.1015,28049700
2023-07-12 03:00:00,25.1545,25.2869,24.8897,24.9515,18432600
2023-07-13 03:00:00,24.9073,25.4104,24.8544,25.2251,21869200
2023-07-14 03:00:00,25.2869,25.4104,24.8544,24.9603,24637900
2023-07-17 03:00:00,24.9162,25.4457,24.8544,25.4457,15935400
2023-07-18 03:00:00,25.4457,25.5428,24.8632,24.9515,39090200
2023-07-19 03:00:00,24.9515,25.075,24.6161,24.6867,39310700
2023-07-20 03:00:00,24.8102,25.1456,24.4484,25.1456,37782800
2023-07-21 03:00:00,25.1545,25.5958,25.0927,25.5958,31956700
2023-07-24 03:00:00,25.5958,25.8164,25.0132,25.1898,32867100
2023-07-25 03:00:00,25.5516,25.5516,24.9956,25.2427,34900000
2023-07-26 03:00:00,25.2339,25.4192,25.0044,25.3839,33564400
2023-07-27 03:00:00,25.3486,25.3486,24.7926,24.8191,19583700
2023-07-28 03:00:00,24.8808,25.2251,24.7661,25.1898,16279500
2023-07-31 03:00:00,25.4104,25.4899,25.1456,25.278,15236900
2023-08-01 03:00:00,25.0044,25.3575,24.9603,25.3398,14834600
2023-08-02 03:00:00,25.3222,25.3751,24.9868,25.2604,18344300
2023-08-03 03:00:00,25.4545,25.7105,24.9603,25.0662,21911900
2023-08-04 03:00:00,25.0044,25.1898,24.4484,24.6072,44208100
2023-08-07 03:00:00,24.6514,24.9603,24.3778,24.4131,33001900
2023-08-08 03:00:00,24.1483,24.722,23.9276,24.3601,44517500
2023-08-09 03:00:00,24.2718,24.3601,23.7599,24.2718,35060900
2023-08-10 03:00:00,24.4042,24.6602,24.2895,24.3513,30620600
2023-08-11 03:00:00,24.3866,24.5366,24.2365,24.3954,19424700
2023-08-14 03:00:00,24.2542,24.3778,23.9806,24.0424,25166400
2023-08-15 03:00:00,24.0953,24.1483,23.7158,23.91,24786800
